time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-07-15 09:30:00-04:00,MLTrader,386817c7e0034ccfac2f73dfadfb5bae,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-07-15 09:30:00-04:00,MLTrader,386817c7e0034ccfac2f73dfadfb5bae,SPY,buy,market,fill,1,gtc,0.0,1,stock,562.030029296875,89.0,0.0
